NAMESPACE            NAME                                                              READY   STATUS      RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-lc69n                  1/1     Running     0               16h     10.46.0.3     ncn-w005   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-pdl4m                  1/1     Running     0               12d     10.43.0.3     ncn-m001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-pwmzv                  1/1     Running     0               4d10h   10.41.0.8     ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-q6kll                  1/1     Running     0               4d11h   10.44.0.1     ncn-w003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-z58nr                  1/1     Running     1 (45h ago)     4d12h   10.36.0.1     ncn-w001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-74hxf                1/1     Running     0               4d7h    10.252.1.11   ncn-m002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-df5zx                1/1     Running     0               16h     10.252.1.14   ncn-w005   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-dtvnd                1/1     Running     0               4d11h   10.252.1.7    ncn-w003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-jnqwg                1/1     Running     1 (45h ago)     4d12h   10.252.1.9    ncn-w001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-l9zwd                1/1     Running     0               4d10h   10.252.1.13   ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-ntjwx                1/1     Running     1 (10h ago)     4d7h    10.252.1.10   ncn-m003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-v6lz5                1/1     Running     0               12d     10.252.1.12   ncn-m001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-node-exporter-zq9vs                1/1     Running     1 (22h ago)     4d11h   10.252.1.8    ncn-w002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-prometheus-snmp-exporter-5cb4c85bb8-j8pdq     1/1     Running     0               4d10h   10.44.0.58    ncn-w003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-redfish-cron-28848240-jjc9h                   0/1     Completed   0               16h     10.34.0.27    ncn-w002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-redfish-cron-28848600-c8qrn                   0/1     Completed   0               10h     10.46.0.17    ncn-w005   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-redfish-cron-28848960-vl5tc                   0/1     Completed   0               4h56m   10.46.0.20    ncn-w005   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-redfish-exporter-c4df695db-5zz4r              1/1     Running     0               23h     10.36.0.49    ncn-w001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-victoria-metrics-operator-59c8875866-5vsf8    1/1     Running     1 (11h ago)     23h     10.36.0.31    ncn-w001   <none>           <none>
sysmgmt-health       vmagent-vms-0-5877fbd5c4-2zkk5                                    2/2     Running     0               23h     10.36.0.65    ncn-w001   <none>           <none>
sysmgmt-health       vmagent-vms-0-5877fbd5c4-9nkk5                                    2/2     Running     0               4d10h   10.41.0.48    ncn-w004   <none>           <none>
sysmgmt-health       vmagent-vms-1-8c8799964-9cvxd                                     2/2     Running     0               4d10h   10.41.0.39    ncn-w004   <none>           <none>
sysmgmt-health       vmagent-vms-1-8c8799964-jk4pr                                     2/2     Running     0               4d10h   10.44.0.48    ncn-w003   <none>           <none>
sysmgmt-health       vmalert-vms-5fdd8f54dd-9j82s                                      2/2     Running     0               4d10h   10.44.0.57    ncn-w003   <none>           <none>
sysmgmt-health       vmalertmanager-vms-0                                              2/2     Running     0               4d10h   10.41.0.53    ncn-w004   <none>           <none>
sysmgmt-health       vminsert-vms-cd9d4f894-5wzts                                      1/1     Running     0               4d10h   10.44.0.56    ncn-w003   <none>           <none>
sysmgmt-health       vminsert-vms-cd9d4f894-z8w9b                                      1/1     Running     0               23h     10.36.0.33    ncn-w001   <none>           <none>
sysmgmt-health       vmselect-vms-0                                                    1/1     Running     0               22h     10.34.0.10    ncn-w002   <none>           <none>
sysmgmt-health       vmselect-vms-1                                                    1/1     Running     0               45h     10.36.0.25    ncn-w001   <none>           <none>
sysmgmt-health       vmstorage-vms-0                                                   1/1     Running     0               22h     10.34.0.17    ncn-w002   <none>           <none>
sysmgmt-health       vmstorage-vms-1                                                   1/1     Running     0               4d10h   10.41.0.63    ncn-w004   <none>           <none>
tapms-operator       cray-tapms-operator-57c6cfccf7-czq7d                              2/2     Running     10 (23h ago)    4d10h   10.44.0.73    ncn-w003   <none>           <none>
vault                cray-vault-0                                                      5/5     Running     1 (4d10h ago)   4d10h   10.44.0.71    ncn-w003   <none>           <none>
vault                cray-vault-1                                                      5/5     Running     4 (22h ago)     22h     10.34.0.13    ncn-w002   <none>           <none>
vault                cray-vault-2                                                      5/5     Running     3 (4d10h ago)   4d10h   10.41.0.67    ncn-w004   <none>           <none>
vault                cray-vault-configurer-7b6f84b7df-nbznn                            2/2     Running     0               23h     10.41.0.96    ncn-w004   <none>           <none>
vault                cray-vault-operator-57cc597f8d-5l6gt                              2/2     Running     2 (11h ago)     23h     10.36.0.63    ncn-w001   <none>           <none>
velero               cray-velero-78bb7fbcfd-sf2vc                                      1/1     Running     0               4d10h   10.41.0.54    ncn-w004   <none>           <none>
velero               restic-7k2fp                                                      1/1     Running     1 (45h ago)     4d12h   10.36.0.7     ncn-w001   <none>           <none>
velero               restic-mrgfq                                                      1/1     Running     0               4d11h   10.44.0.2     ncn-w003   <none>           <none>
velero               restic-sdqkb                                                      1/1     Running     0               4d10h   10.41.0.10    ncn-w004   <none>           <none>
velero               restic-z7ksk                                                      1/1     Running     1 (22h ago)     4d11h   10.34.0.4     ncn-w002   <none>           <none>
velero               restic-zj544                                                      1/1     Running     0               16h     10.46.0.5     ncn-w005   <none>           <none>
