Timestamp: 2024-11-05 06:37:13
NAMESPACE            NAME                                                                  READY   STATUS        RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
services         service/cray-dns-powerdns-hmn-tcp                         LoadBalancer   10.20.218.255   10.94.100.85                                  53:31878/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-hmn-udp                         LoadBalancer   10.27.60.125    10.94.100.85                                  53:31222/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-nmn-tcp                         LoadBalancer   10.17.181.211   10.92.100.85                                  53:32376/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-nmn-udp                         LoadBalancer   10.16.50.11     10.92.100.85                                  53:32502/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-postgres                        ClusterIP      10.19.53.74     <none>                                        5432/TCP                                                                  10d     <none>
services         service/cray-dns-powerdns-postgres-0                      ClusterIP      10.16.147.11    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-0
services         service/cray-dns-powerdns-postgres-1                      ClusterIP      10.31.91.238    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-1
services         service/cray-dns-powerdns-postgres-2                      ClusterIP      10.19.150.140   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-2
services         service/cray-dns-powerdns-postgres-config                 ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
services         service/cray-dns-powerdns-postgres-repl                   ClusterIP      10.16.145.121   <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=cray-dns-powerdns-postgres,spilo-role=replica
services         service/cray-dns-unbound                                  ClusterIP      10.20.140.28    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-dns-unbound-exporter             ClusterIP      10.30.103.165   <none>                                        9167/TCP                                                                  10d     app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-hmn                          LoadBalancer   10.18.243.246   10.94.100.225                                 53:30167/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn                          LoadBalancer   10.24.187.183   10.92.100.225                                 53:32248/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn-local-1                  LoadBalancer   10.16.140.233   10.92.100.224                                 53:32700/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn-local-2                  LoadBalancer   10.22.58.212    10.92.100.223                                 53:32547/TCP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-hmn                          LoadBalancer   10.21.189.246   10.94.100.225                                 53:30027/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn                          LoadBalancer   10.30.26.188    10.92.100.225                                 53:32024/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn-local-1                  LoadBalancer   10.23.179.123   10.92.100.224                                 53:30058/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn-local-2                  LoadBalancer   10.20.181.111   10.92.100.223                                 53:30741/UDP                                                              10d     app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-externaldns-external-dns                     ClusterIP      10.20.136.177   <none>                                        7979/TCP                                                                  10d     app.kubernetes.io/instance=cray-externaldns,app.kubernetes.io/name=external-dns
services         service/cray-fas                                          ClusterIP      10.29.4.65      <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas
services         service/cray-fas-bitnami-etcd                             ClusterIP      10.27.171.205   <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas-bitnami-etcd
services         service/cray-fas-bitnami-etcd-headless                    ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas-bitnami-etcd
services         service/cray-hbtd                                         ClusterIP      10.18.43.50     <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-hbtd,app.kubernetes.io/name=cray-hbtd
services         service/cray-hbtd-bitnami-etcd                            ClusterIP      10.20.227.33    <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-hbtd,app.kubernetes.io/name=cray-hbtd-bitnami-etcd
services         service/cray-hbtd-bitnami-etcd-headless                   ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-hbtd,app.kubernetes.io/name=cray-hbtd-bitnami-etcd
services         service/cray-hmnfd                                        ClusterIP      10.31.33.221    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-hmnfd,app.kubernetes.io/name=cray-hmnfd
services         service/cray-hmnfd-bitnami-etcd                           ClusterIP      10.26.164.127   <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-hmnfd,app.kubernetes.io/name=cray-hmnfd-bitnami-tcd
services         service/cray-hmnfd-bitnami-etcd-headless                  ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-hmnfd,app.kubernetes.io/name=cray-hmnfd-bitnami-tcd
services         service/cray-hms-hmcollector-ingress                      ClusterIP      10.20.7.221     <none>                                        80/TCP                                                                    10d     app.kubernetes.io/name=cray-hms-hmcollector-ingress
services         service/cray-hms-rts                                      ClusterIP      10.29.159.136   <none>                                        80/TCP,443/TCP                                                            10d     app.kubernetes.io/name=cray-hms-rts
services         service/cray-hms-rts-snmp                                 ClusterIP      10.25.70.101    <none>                                        80/TCP,443/TCP                                                            10d     app.kubernetes.io/name=cray-hms-rts-snmp
services         service/cray-ims                                          ClusterIP      10.20.160.92    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-ims,app.kubernetes.io/name=cray-ims
services         service/cray-keycloak-headless                            ClusterIP      None            <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-keycloak,app.kubernetes.io/name=keycloak
services         service/cray-keycloak-http                                ClusterIP      10.22.210.198   <none>                                        80/TCP,8443/TCP                                                           10d     app.kubernetes.io/instance=cray-keycloak,app.kubernetes.io/name=keycloak
services         service/cray-meds                                         ClusterIP      10.17.248.57    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-meds,app.kubernetes.io/name=cray-meds
services         service/cray-oauth2-proxies-customer-access-ingress       LoadBalancer   10.31.245.171   <pending>                                     443:31196/TCP                                                             10d     app=customer-access-ingress
services         service/cray-oauth2-proxies-customer-high-speed-ingress   LoadBalancer   10.23.57.16     10.102.193.225                                443:31541/TCP                                                             10d     app=customer-high-speed-ingress
services         service/cray-oauth2-proxies-customer-management-ingress   LoadBalancer   10.24.248.195   10.102.193.66                                 443:31441/TCP                                                             10d     app=customer-management-ingress
services         service/cray-postgres-operator                            ClusterIP      10.29.19.205    <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/instance=cray-postgres-operator,app.kubernetes.io/name=postgres-operator
services         service/cray-power-control                                ClusterIP      10.27.234.33    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-power-control,app.kubernetes.io/name=cray-power-control
services         service/cray-power-control-bitnami-etcd                   ClusterIP      10.31.129.175   <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-power-control,app.kubernetes.io/name=cray-power-control-bitnami-etcd
services         service/cray-power-control-bitnami-etcd-headless          ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         10d     app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-power-control,app.kubernetes.io/name=cray-power-control-bitnami-etcd
services         service/cray-powerdns-manager                             ClusterIP      10.23.77.155    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-powerdns-manager,app.kubernetes.io/name=cray-powerdns-manager
services         service/cray-scsd                                         ClusterIP      10.25.80.110    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-scsd,app.kubernetes.io/name=cray-scsd
services         service/cray-shared-kafka-kafka-bootstrap                 ClusterIP      10.16.18.177    <none>                                        9091/TCP,9092/TCP                                                         10d     strimzi.io/cluster=cray-shared-kafka,strimzi.io/kind=Kafka,strimzi.io/name=cray-shared-kafka-kafka
services         service/cray-shared-kafka-kafka-brokers                   ClusterIP      None            <none>                                        9090/TCP,9091/TCP,8443/TCP,9092/TCP                                       10d     strimzi.io/cluster=cray-shared-kafka,strimzi.io/kind=Kafka,strimzi.io/name=cray-shared-kafka-kafka
services         service/cray-shared-kafka-zookeeper-client                ClusterIP      10.16.14.144    <none>                                        2181/TCP                                                                  10d     strimzi.io/cluster=cray-shared-kafka,strimzi.io/kind=Kafka,strimzi.io/name=cray-shared-kafka-zookeeper
services         service/cray-shared-kafka-zookeeper-nodes                 ClusterIP      None            <none>                                        2181/TCP,2888/TCP,3888/TCP                                                10d     strimzi.io/cluster=cray-shared-kafka,strimzi.io/kind=Kafka,strimzi.io/name=cray-shared-kafka-zookeeper
services         service/cray-sls                                          ClusterIP      10.21.80.132    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-sls,app.kubernetes.io/name=cray-sls
services         service/cray-sls-postgres                                 ClusterIP      10.16.75.201    <none>                                        5432/TCP                                                                  10d     <none>
services         service/cray-sls-postgres-0                               ClusterIP      10.22.221.149   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-sls-postgres-0
services         service/cray-sls-postgres-1                               ClusterIP      10.28.41.61     <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-sls-postgres-1
services         service/cray-sls-postgres-2                               ClusterIP      10.19.158.68    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-sls-postgres-2
services         service/cray-sls-postgres-config                          ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
services         service/cray-sls-postgres-repl                            ClusterIP      10.29.49.141    <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=cray-sls-postgres,spilo-role=replica
services         service/cray-smd                                          ClusterIP      10.20.81.97     <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-hms-smd,app.kubernetes.io/name=cray-smd
services         service/cray-smd-postgres                                 ClusterIP      10.18.144.217   <none>                                        5432/TCP                                                                  10d     <none>
services         service/cray-smd-postgres-0                               ClusterIP      10.19.180.101   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-smd-postgres-0
services         service/cray-smd-postgres-1                               ClusterIP      10.26.112.203   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-smd-postgres-1
services         service/cray-smd-postgres-2                               ClusterIP      10.25.77.196    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-smd-postgres-2
services         service/cray-smd-postgres-config                          ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
services         service/cray-smd-postgres-repl                            ClusterIP      10.31.188.98    <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=cray-smd-postgres,spilo-role=replica
services         service/cray-sts                                          ClusterIP      10.31.99.138    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-sts,app.kubernetes.io/name=cray-sts
services         service/cray-sysmgmt-health-dhcp-kea-exporter             ClusterIP      10.25.208.112   <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-sysmgmt-health-gitea-vcs-postgres-exporter   ClusterIP      10.21.16.69     <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=gitea-vcs-postgres
services         service/cray-sysmgmt-health-keycloak-postgres-exporter    ClusterIP      10.25.250.141   <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=keycloak-postgres
services         service/cray-sysmgmt-health-rm-pals-postgres-exporter     ClusterIP      10.30.116.27    <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=cray-rm-pals-postgres
services         service/cray-sysmgmt-health-sls-postgres-exporter         ClusterIP      10.29.101.165   <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=cray-sls-postgres
services         service/cray-sysmgmt-health-smd-postgres-exporter         ClusterIP      10.22.25.123    <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=cray-smd-postgres
services         service/cray-tapms                                        ExternalName   <none>          cray-tapms.tapms-operator.svc.cluster.local   <none>                                                                    10d     <none>
services         service/cray-tftp                                         LoadBalancer   10.24.43.247    10.92.100.60                                  69:30490/UDP                                                              10d     app.kubernetes.io/instance=cray-tftp,app.kubernetes.io/name=cray-tftp
services         service/cray-tftp-hmn                                     LoadBalancer   10.18.114.248   10.94.100.60                                  69:30507/UDP                                                              10d     app.kubernetes.io/instance=cray-tftp,app.kubernetes.io/name=cray-tftp
services         service/gitea-vcs                                         ClusterIP      10.20.129.102   <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=gitea,app.kubernetes.io/name=vcs
services         service/gitea-vcs-postgres                                ClusterIP      10.26.167.164   <none>                                        5432/TCP                                                                  10d     <none>
services         service/gitea-vcs-postgres-0                              ClusterIP      10.18.133.226   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=gitea-vcs-postgres-0
services         service/gitea-vcs-postgres-1                              ClusterIP      10.29.140.123   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=gitea-vcs-postgres-1
services         service/gitea-vcs-postgres-2                              ClusterIP      10.23.171.218   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=gitea-vcs-postgres-2
services         service/gitea-vcs-postgres-config                         ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
services         service/gitea-vcs-postgres-repl                           ClusterIP      10.25.168.148   <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=gitea-vcs-postgres,spilo-role=replica
services         service/keycloak                                          ClusterIP      10.22.176.2     <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/instance=cray-keycloak,app.kubernetes.io/name=keycloak
services         service/keycloak-postgres                                 ClusterIP      10.19.46.5      <none>                                        5432/TCP                                                                  10d     <none>
services         service/keycloak-postgres-0                               ClusterIP      10.22.216.203   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=keycloak-postgres-0
services         service/keycloak-postgres-1                               ClusterIP      10.18.236.180   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=keycloak-postgres-1
services         service/keycloak-postgres-2                               ClusterIP      10.20.36.121    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=keycloak-postgres-2
services         service/keycloak-postgres-config                          ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
services         service/keycloak-postgres-repl                            ClusterIP      10.20.181.125   <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=keycloak-postgres,spilo-role=replica
services         service/nmdv2-service                                     ClusterIP      10.19.251.59    <none>                                        80/TCP                                                                    3d19h   app.kubernetes.io/instance=nmdv2-service,app.kubernetes.io/name=nmdv2-service
services         service/slingshot-fabric-manager                          ClusterIP      10.31.211.58    <none>                                        80/TCP                                                                    3d19h   app.kubernetes.io/instance=slingshot-fabric-manager,app.kubernetes.io/name=slingshot-fabric-manager
services         service/x3000c0h12s1-rts                                  ClusterIP      10.19.228.58    <none>                                        8083/TCP,8082/TCP                                                         10d     app.kubernetes.io/instance=cray-hms-rts-snmp,app.kubernetes.io/name=cray-hms-rts-snmp
services         service/x3000c0h13s1-rts                                  ClusterIP      10.24.52.114    <none>                                        8083/TCP,8082/TCP                                                         10d     app.kubernetes.io/instance=cray-hms-rts-snmp,app.kubernetes.io/name=cray-hms-rts-snmp
services         service/x3000c0w14-rts                                    ClusterIP      10.28.195.117   <none>                                        8083/TCP,8082/TCP                                                         10d     app.kubernetes.io/instance=cray-hms-rts-snmp,app.kubernetes.io/name=cray-hms-rts-snmp
sma              service/cray-sysmgmt-health-sma-postgres-exporter         ClusterIP      10.18.255.230   <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=sma-postgres-cluster
spire            service/cray-spire-cluster                                LoadBalancer   10.19.124.133   10.92.100.84                                  8081:32162/TCP                                                            10d     app.kubernetes.io/name=cray-spire-server
spire            service/cray-spire-jwks                                   ClusterIP      10.31.128.99    <none>                                        80/TCP                                                                    10d     app.kubernetes.io/name=cray-spire-jwks
spire            service/cray-spire-local                                  LoadBalancer   10.23.192.136   10.92.100.83                                  8081:31458/TCP                                                            10d     app.kubernetes.io/name=cray-spire-server
spire            service/cray-spire-postgres                               ClusterIP      10.19.177.43    <none>                                        5432/TCP                                                                  10d     <none>
spire            service/cray-spire-postgres-0                             ClusterIP      10.29.130.227   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-spire-postgres-0
spire            service/cray-spire-postgres-1                             ClusterIP      10.26.80.56     <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-spire-postgres-1
spire            service/cray-spire-postgres-2                             ClusterIP      10.28.237.94    <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=cray-spire-postgres-2
spire            service/cray-spire-postgres-config                        ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
spire            service/cray-spire-postgres-pooler                        ClusterIP      10.25.205.147   <none>                                        5432/TCP                                                                  10d     connection-pooler=cray-spire-postgres-pooler
spire            service/cray-spire-postgres-repl                          ClusterIP      10.21.187.193   <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=cray-spire-postgres,spilo-role=replica
spire            service/cray-spire-server                                 ClusterIP      10.24.39.195    <none>                                        8081/TCP                                                                  10d     app.kubernetes.io/name=cray-spire-server
spire            service/cray-spire-tokens                                 ClusterIP      10.29.25.91     <none>                                        54440/TCP                                                                 10d     app.kubernetes.io/name=cray-spire-server
spire            service/cray-sysmgmt-health-spire-postgres-exporter       ClusterIP      10.26.62.172    <none>                                        9187/TCP                                                                  10d     application=spilo,cluster-name=spire-postgres
spire            service/spire-bundle                                      ClusterIP      10.23.108.161   <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/name=spire-bundle
spire            service/spire-jwks                                        ClusterIP      10.29.241.245   <none>                                        80/TCP                                                                    10d     app.kubernetes.io/name=spire-jwks
spire            service/spire-lb                                          LoadBalancer   10.25.96.44     10.92.100.82                                  8081:31694/TCP                                                            10d     app.kubernetes.io/name=spire-server
spire            service/spire-postgres                                    ClusterIP      10.22.61.217    <none>                                        5432/TCP                                                                  10d     <none>
spire            service/spire-postgres-0                                  ClusterIP      10.24.19.48     <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=spire-postgres-0
spire            service/spire-postgres-1                                  ClusterIP      10.25.98.17     <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=spire-postgres-1
spire            service/spire-postgres-2                                  ClusterIP      10.20.165.138   <none>                                        5432/TCP                                                                  10d     statefulset.kubernetes.io/pod-name=spire-postgres-2
spire            service/spire-postgres-config                             ClusterIP      None            <none>                                        <none>                                                                    10d     <none>
spire            service/spire-postgres-pooler                             ClusterIP      10.30.243.44    <none>                                        5432/TCP                                                                  10d     connection-pooler=spire-postgres-pooler
spire            service/spire-postgres-repl                               ClusterIP      10.30.151.155   <none>                                        5432/TCP                                                                  10d     application=spilo,cluster-name=spire-postgres,spilo-role=replica
spire            service/spire-server                                      ClusterIP      10.23.251.237   <none>                                        8081/TCP                                                                  10d     app.kubernetes.io/name=spire-server
spire            service/spire-tokens                                      ClusterIP      10.22.115.182   <none>                                        54440/TCP                                                                 10d     app.kubernetes.io/name=spire-server
spire            service/tpm-provisioner                                   ClusterIP      10.31.39.101    <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/name=tpm-provisioner
sysmgmt-health   service/cray-sysmgmt-health-canu-test                     ClusterIP      10.21.61.76     <none>                                        9144/TCP                                                                  10d     sidecar=grok
sysmgmt-health   service/cray-sysmgmt-health-ceph-exporter                 ClusterIP      None            <none>                                        9283/TCP                                                                  10d     <none>
sysmgmt-health   service/cray-sysmgmt-health-ceph-node-exporter            ClusterIP      None            <none>                                        9100/TCP                                                                  10d     <none>
sysmgmt-health   service/cray-sysmgmt-health-grafana                       ClusterIP      10.24.159.189   <none>                                        80/TCP                                                                    10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=grafana
sysmgmt-health   service/cray-sysmgmt-health-grok-exporter                 ClusterIP      10.17.146.9     <none>                                        9144/TCP                                                                  10d     app=grok-exporter
sysmgmt-health   service/cray-sysmgmt-health-kube-state-metrics            ClusterIP      10.26.222.174   <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=kube-state-metrics
sysmgmt-health   service/cray-sysmgmt-health-logstash-exporter             ClusterIP      10.29.72.132    <none>                                        9198/TCP                                                                  10d     app=logstash-exporter,release=cray-sysmgmt-health
sysmgmt-health   service/cray-sysmgmt-health-prometheus-node-exporter      ClusterIP      10.16.139.55    <none>                                        9100/TCP                                                                  10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=prometheus-node-exporter
sysmgmt-health   service/cray-sysmgmt-health-prometheus-snmp-exporter      ClusterIP      10.26.237.69    <none>                                        9116/TCP                                                                  10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=prometheus-snmp-exporter
sysmgmt-health   service/cray-sysmgmt-health-redfish-exporter              ClusterIP      10.17.164.127   <none>                                        9220/TCP                                                                  10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=redfish-exporter
sysmgmt-health   service/cray-sysmgmt-health-victoria-metrics-operator     ClusterIP      10.25.19.188    <none>                                        8080/TCP,443/TCP                                                          10d     app.kubernetes.io/instance=cray-sysmgmt-health,app.kubernetes.io/name=victoria-metrics-operator
sysmgmt-health   service/vmagent-vms                                       ClusterIP      10.19.206.69    <none>                                        8429/TCP                                                                  10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vmagent,managed-by=vm-operator
sysmgmt-health   service/vmalert-vms                                       ClusterIP      10.18.60.163    <none>                                        8080/TCP                                                                  10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vmalert,managed-by=vm-operator
sysmgmt-health   service/vmalertmanager-vms                                ClusterIP      None            <none>                                        9093/TCP,9094/TCP,9094/UDP                                                10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vmalertmanager,managed-by=vm-operator
sysmgmt-health   service/vminsert-vms                                      ClusterIP      10.29.109.129   <none>                                        8480/TCP                                                                  10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vminsert,managed-by=vm-operator
sysmgmt-health   service/vmselect-vms                                      ClusterIP      None            <none>                                        8481/TCP                                                                  10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vmselect,managed-by=vm-operator
sysmgmt-health   service/vmstorage-vms                                     ClusterIP      None            <none>                                        8482/TCP,8400/TCP,8401/TCP                                                10d     app.kubernetes.io/component=monitoring,app.kubernetes.io/instance=vms,app.kubernetes.io/name=vmstorage,managed-by=vm-operator
tapms-operator   service/cray-tapms                                        ClusterIP      10.27.103.125   <none>                                        80/TCP                                                                    10d     hpe-operator=cray-tapms
tapms-operator   service/tapms-webhook-service                             ClusterIP      10.25.74.213    <none>                                        443/TCP                                                                   10d     hpe-operator=cray-tapms
vault            service/cray-vault                                        ClusterIP      10.25.123.221   <none>                                        8200/TCP,8201/TCP,9091/TCP,9102/TCP                                       10d     app.kubernetes.io/name=vault,vault_cr=cray-vault
vault            service/cray-vault-0                                      ClusterIP      10.23.180.228   <none>                                        8200/TCP,8201/TCP,9091/TCP                                                10d     app.kubernetes.io/name=vault,statefulset.kubernetes.io/pod-name=cray-vault-0,vault_cr=cray-vault
vault            service/cray-vault-1                                      ClusterIP      10.21.196.193   <none>                                        8200/TCP,8201/TCP,9091/TCP                                                10d     app.kubernetes.io/name=vault,statefulset.kubernetes.io/pod-name=cray-vault-1,vault_cr=cray-vault
vault            service/cray-vault-2                                      ClusterIP      10.29.237.141   <none>                                        8200/TCP,8201/TCP,9091/TCP                                                10d     app.kubernetes.io/name=vault,statefulset.kubernetes.io/pod-name=cray-vault-2,vault_cr=cray-vault
vault            service/cray-vault-configurer                             ClusterIP      10.19.1.78      <none>                                        9091/TCP                                                                  10d     app.kubernetes.io/name=vault-configurator,vault_cr=cray-vault
vault            service/cray-vault-operator                               ClusterIP      10.23.132.99    <none>                                        80/TCP,8383/TCP                                                           10d     app.kubernetes.io/name=vault-operator
velero           service/cray-velero                                       ClusterIP      10.24.2.75      <none>                                        8085/TCP                                                                  10d     app.kubernetes.io/instance=cray-velero,app.kubernetes.io/name=velero,name=velero

NAMESPACE        NAME                                                          DESIRED   CURRENT   READY   UP-TO-DATE   AVAILABLE   NODE SELECTOR            AGE   CONTAINERS                                              IMAGES                                                                                                                                                                                                                                                SELECTOR
ceph-cephfs      daemonset.apps/cray-ceph-csi-cephfs-nodeplugin                4         4         4       4            4           <none>                   10d   driver-registrar,csi-cephfsplugin,liveness-prometheus   artifactory.algol60.net/csm-docker/stable/k8s.gcr.io/sig-storage/csi-node-driver-registrar:v2.4.0,artifactory.algol60.net/csm-docker/stable/quay.io/cephcsi/cephcsi:v3.6.2,artifactory.algol60.net/csm-docker/stable/quay.io/cephcsi/cephcsi:v3.6.2   app=ceph-csi-cephfs,component=nodeplugin,release=cray-ceph-csi-cephfs
ceph-rbd         daemonset.apps/cray-ceph-csi-rbd-nodeplugin                   4         4         4       4            4           <none>                   10d   driver-registrar,csi-rbdplugin,liveness-prometheus      artifactory.algol60.net/csm-docker/stable/k8s.gcr.io/sig-storage/csi-node-driver-registrar:v2.4.0,artifactory.algol60.net/csm-docker/stable/quay.io/cephcsi/cephcsi:v3.6.2,artifactory.algol60.net/csm-docker/stable/quay.io/cephcsi/cephcsi:v3.6.2   app=ceph-csi-rbd,component=nodeplugin,release=cray-ceph-csi-rbd
kube-system      daemonset.apps/cray-k8s-encryption                            3         3         3       3            3           <none>                   10d   cray-k8s-encryption                                     artifactory.algol60.net/csm-docker/stable/docker-kubectl:1.24.17                                                                                                                                                                                      app=cray-k8s-encryption,app.kubernetes.io/instance=cray-k8s-encryption,app.kubernetes.io/name=cray-k8s-encryption
